scenario,replicate,year,C_f,S_b-i,P_adp,C_adp,V_LUC,R2,R1,S_LUC,div,div_loss
45,2,2084,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,144.328696,-25.96764462
45,2,2085,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,143.7893896,-26.24427792
45,2,2086,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,143.2059509,-26.54354856
45,2,2087,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,142.3786195,-26.96792219
45,2,2088,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,141.822805,-27.25302319
45,2,2089,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,141.2351727,-27.55444491
45,2,2090,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,140.5077548,-27.92756863
45,2,2091,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,140.062837,-28.15578598
45,2,2092,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,139.6183186,-28.38379847
45,2,2093,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,139.2566731,-28.5693019
45,2,2094,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,138.823271,-28.79161235
45,2,2095,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,138.3795514,-29.0192151
45,2,2096,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,137.8850429,-29.27286964
45,2,2097,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,137.402383,-29.52044652
45,2,2098,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,137.0429342,-29.70482317
45,2,2099,0.591,373,0.0271,0.00224,0.452808497,-1,0.625801054,-0.374198946,136.8094255,-29.82459976
45,3,2015,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,181.736659,0
45,3,2016,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,181.6617268,-0.041231197
45,3,2017,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,181.5646003,-0.094674735
45,3,2018,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,181.4146664,-0.177175371
45,3,2019,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,181.215543,-0.286742368
45,3,2020,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,180.8470048,-0.489529303
45,3,2021,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,180.3072427,-0.786531627
45,3,2022,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,179.9327211,-0.992610907
45,3,2023,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,179.3857928,-1.293556409
45,3,2024,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,178.8059556,-1.612609925
45,3,2025,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,178.3560147,-1.860188428
45,3,2026,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,177.82161,-2.15424286
45,3,2027,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,177.2452515,-2.471382232
45,3,2028,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,176.7893272,-2.722253082
45,3,2029,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,176.1807556,-3.057117607
45,3,2030,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,175.6516385,-3.348262554
45,3,2031,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,175.0635915,-3.671833485
45,3,2032,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,174.4353301,-4.017532258
45,3,2033,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,173.9873374,-4.264038771
45,3,2034,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,173.254505,-4.667277393
45,3,2035,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,172.5856815,-5.035295328
45,3,2036,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,172.1266959,-5.287850648
45,3,2037,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,171.5188896,-5.622294069
45,3,2038,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,171.0906561,-5.857928146
45,3,2039,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,170.6453072,-6.102979917
45,3,2040,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,170.2372504,-6.327511831
45,3,2041,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,169.7945453,-6.571108859
45,3,2042,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,169.2469213,-6.872437167
45,3,2043,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,168.8541014,-7.088585028
45,3,2044,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,168.2892228,-7.399407623
45,3,2045,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,167.719474,-7.71291003
45,3,2046,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,167.2248661,-7.985066403
45,3,2047,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,166.7532178,-8.244589332
45,3,2048,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,165.9496278,-8.686762091
45,3,2049,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,165.4151534,-8.980854875
45,3,2050,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,164.8394211,-9.297649683
45,3,2051,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,164.1217561,-9.692542494
45,3,2052,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,163.4822236,-10.04444315
45,3,2053,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,163.0635219,-10.27483239
45,3,2054,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,162.5668267,-10.54813729
45,3,2055,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,162.0601127,-10.82695501
45,3,2056,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,161.5280039,-11.11974613
45,3,2057,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,161.1362972,-11.33528145
45,3,2058,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,160.4527239,-11.71141542
45,3,2059,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,159.8093648,-12.06542165
45,3,2060,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,158.9251374,-12.55196487
45,3,2061,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,158.5076185,-12.78170328
45,3,2062,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,158.1614833,-12.97216304
45,3,2063,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,157.6245043,-13.26763397
45,3,2064,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,157.1767202,-13.5140257
45,3,2065,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,156.6773116,-13.78882364
45,3,2066,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,156.2274403,-14.03636385
45,3,2067,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,155.83142,-14.25427272
45,3,2068,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,155.2524177,-14.57286683
45,3,2069,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,154.7918319,-14.82630266
45,3,2070,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,154.5008697,-14.98640365
45,3,2071,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,154.1171641,-15.1975364
45,3,2072,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,153.622417,-15.46976937
45,3,2073,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,153.0985181,-15.75804302
45,3,2074,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,152.6773812,-15.98977221
45,3,2075,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,152.1944618,-16.25549703
45,3,2076,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,151.6343143,-16.56371635
45,3,2077,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,151.1849301,-16.81098853
45,3,2078,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,150.7056286,-17.07472261
45,3,2079,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,150.2119251,-17.34638134
45,3,2080,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,149.8719126,-17.5334721
45,3,2081,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,149.5249426,-17.7243912
45,3,2082,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,149.0470326,-17.98735961
45,3,2083,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,148.6632575,-18.1985306
45,3,2084,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,148.4502192,-18.31575423
45,3,2085,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,147.9935295,-18.56704623
45,3,2086,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,147.5239686,-18.82542058
45,3,2087,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,146.8696166,-19.18547562
45,3,2088,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,146.4180756,-19.43393457
45,3,2089,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,145.9171363,-19.70957478
45,3,2090,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,145.3020246,-20.04803797
45,3,2091,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,144.9176929,-20.25951523
45,3,2092,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,144.550407,-20.46161309
45,3,2093,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,144.2341891,-20.63561095
45,3,2094,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,143.8939679,-20.82281655
45,3,2095,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,143.476588,-21.05247847
45,3,2096,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,143.0100188,-21.30920664
45,3,2097,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,142.5693314,-21.55169343
45,3,2098,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,142.2520699,-21.72626553
45,3,2099,0.615,884,0.0209,0.00243,0.418040565,-1,0.526499386,-0.473500614,142.0245599,-21.85145216
45,4,2015,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,179.5546982,0
45,4,2016,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,178.7678913,-0.438199004
45,4,2017,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,177.8910817,-0.926523514
45,4,2018,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,176.790153,-1.539667426
45,4,2019,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,175.5555859,-2.22723902
45,4,2020,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,174.1416963,-3.014681294
45,4,2021,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,172.317263,-4.030769048
45,4,2022,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,170.9668123,-4.782880084
45,4,2023,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,169.3493581,-5.683694274
45,4,2024,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,167.6510516,-6.629537806
45,4,2025,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,166.2012428,-7.436984681
45,4,2026,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,164.614791,-8.320532601
45,4,2027,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,163.0863835,-9.171753714
45,4,2028,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,161.9483748,-9.805548714
45,4,2029,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,160.4552035,-10.63714561
45,4,2030,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,159.1948921,-11.33905506
45,4,2031,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,157.6776154,-12.18407706
45,4,2032,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,156.3484704,-12.92432224
45,4,2033,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,155.3444414,-13.48349948
45,4,2034,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,153.8542065,-14.313461
45,4,2035,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,152.5122917,-15.06081811
45,4,2036,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,151.5244469,-15.61098182
45,4,2037,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,150.1800738,-16.35970804
45,4,2038,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,149.2926113,-16.85396551
45,4,2039,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,148.3639033,-17.37119397
45,4,2040,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,147.4809478,-17.86294133
45,4,2041,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,146.5807839,-18.36427263
45,4,2042,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,145.3794045,-19.03336089
45,4,2043,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,144.6383502,-19.44607874
45,4,2044,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,143.6647774,-19.98829391
45,4,2045,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,142.6945507,-20.52864552
45,4,2046,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,141.760448,-21.04887846
45,4,2047,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,140.9605299,-21.49437953
45,4,2048,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,139.7505463,-22.16825976
45,4,2049,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,138.8983884,-22.64285491
45,4,2050,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,137.9867523,-23.15057546
45,4,2051,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,136.8616498,-23.77718257
45,4,2052,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,135.9325321,-24.2946392
45,4,2053,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,135.3070199,-24.64300781
45,4,2054,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,134.6092598,-25.03161368
45,4,2055,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,133.8995493,-25.42687513
45,4,2056,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,133.090549,-25.87743438
45,4,2057,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,132.5506009,-26.17814948
45,4,2058,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,131.6943458,-26.65502651
45,4,2059,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,130.7985523,-27.15392378
45,4,2060,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,129.649959,-27.7936137
45,4,2061,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,129.0958072,-28.10223932
45,4,2062,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,128.6503688,-28.35031882
45,4,2063,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,127.8803606,-28.77916207
45,4,2064,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,127.3137121,-29.09474752
45,4,2065,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,126.6942775,-29.43973131
45,4,2066,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,126.1637531,-29.73519804
45,4,2067,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,125.7620869,-29.95889934
45,4,2068,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,125.0594783,-30.35020551
45,4,2069,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,124.4548621,-30.68693643
45,4,2070,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,124.0757307,-30.89808736
45,4,2071,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,123.6707867,-31.12361417
45,4,2072,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,123.1331603,-31.42303625
45,4,2073,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,122.533734,-31.75687675
45,4,2074,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,122.0609123,-32.02020692
45,4,2075,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,121.5748429,-32.29091518
45,4,2076,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,120.9207184,-32.65521893
45,4,2077,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,120.4739142,-32.90405909
45,4,2078,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,119.8860284,-33.2314723
45,4,2079,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,119.3876673,-33.50902622
45,4,2080,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,119.0518984,-33.69602712
45,4,2081,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,118.6195029,-33.93684259
45,4,2082,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,118.1470227,-34.19998258
45,4,2083,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,117.7192024,-34.43824997
45,4,2084,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,117.5045753,-34.55778296
45,4,2085,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,117.0229446,-34.82601916
45,4,2086,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,116.5334608,-35.09862901
45,4,2087,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,115.8106392,-35.50119247
45,4,2088,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,115.3244332,-35.77197681
45,4,2089,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,114.8124146,-36.05713704
45,4,2090,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,114.1826687,-36.40786354
45,4,2091,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,113.8025813,-36.61954689
45,4,2092,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,113.4190112,-36.83316987
45,4,2093,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,113.1219612,-36.99860692
45,4,2094,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,112.7130565,-37.22633959
45,4,2095,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,112.327711,-37.44095135
45,4,2096,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,111.8984567,-37.68001739
45,4,2097,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,111.465788,-37.92098502
45,4,2098,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,111.1503005,-38.09669053
45,4,2099,0.577,297,0.0304,0.00483,0.352809486,-1,0.744827851,-0.255172149,110.9682464,-38.19808253
45,5,2015,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,162.1273646,0
45,5,2016,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,162.1363899,0.005566796
45,5,2017,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,162.1197112,-0.00472061
45,5,2018,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,162.0273646,-0.061679902
45,5,2019,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,161.8745126,-0.155958866
45,5,2020,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,158.9868592,-1.937060661
45,5,2021,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,157.5940072,-2.796170413
45,5,2022,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,156.653213,-3.376451356
45,5,2023,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,155.7439711,-3.937270871
45,5,2024,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,154.8182671,-4.508244193
45,5,2025,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,154.1194946,-4.939246388
45,5,2026,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,153.4250542,-5.367576548
45,5,2027,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,152.6786282,-5.827971375
45,5,2028,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,152.1522022,-6.152670417
45,5,2029,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,151.4020939,-6.615336483
45,5,2030,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,150.8303971,-6.967958511
45,5,2031,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,150.0967509,-7.42047077
45,5,2032,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,149.385343,-7.859266467
45,5,2033,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,148.8679422,-8.178398775
45,5,2034,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,148.1017329,-8.650995922
45,5,2035,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,147.4184838,-9.072423299
45,5,2036,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,146.9049819,-9.389150769
45,5,2037,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,146.2123466,-9.816367545
45,5,2038,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,145.7172563,-10.12173876
45,5,2039,0.645,274,0.0408,0.00064,0.565136955,1,0.279124719,0.720875281,145.1292419,-10.48442547
